Datetime,Z_m+,Temp
2020-10-02,10.5,14.143809523809523
2020-10-02,11.0,14.141428571428573
2020-10-02,11.5,14.14
2020-10-02,12.0,14.137142857142857
2020-10-02,12.5,14.136666666666667
2020-10-02,13.0,14.133333333333335
2020-10-02,13.5,14.130476190476191
2020-10-02,14.0,14.13
2020-10-02,14.5,14.127142857142857
2020-10-02,15.0,14.124761904761906
2020-10-02,15.5,14.12
2020-10-02,16.0,14.113809523809524
2020-10-02,16.5,14.106190476190477
2020-10-02,17.0,14.100476190476192
2020-10-03,1.0,14.121739130434783
2020-10-03,1.5,14.12217391304348
2020-10-03,2.0,14.123478260869565
2020-10-03,2.5,14.124347826086957
2020-10-03,3.0,14.123043478260868
2020-10-03,3.5,14.12217391304348
2020-10-03,4.0,14.123913043478263
2020-10-03,4.5,14.121739130434783
2020-10-03,5.0,14.12217391304348
2020-10-03,5.5,14.122608695652174
2020-10-03,6.0,14.121739130434783
2020-10-03,6.5,14.121739130434783
2020-10-03,7.0,14.121739130434783
2020-10-03,7.5,14.119130434782608
2020-10-03,8.0,14.116521739130436
2020-10-03,8.5,14.115652173913045
2020-10-03,9.0,14.112608695652172
2020-10-03,9.5,14.107391304347825
2020-10-03,10.0,14.10608695652174
2020-10-03,10.5,14.10608695652174
2020-10-03,11.0,14.10391304347826
2020-10-03,11.5,14.10217391304348
2020-10-03,12.0,14.103478260869565
2020-10-03,12.5,14.099130434782607
2020-10-03,13.0,14.098260869565218
2020-10-03,13.5,14.099130434782607
2020-10-03,14.0,14.097826086956522
2020-10-03,14.5,14.097391304347827
2020-10-03,15.0,14.096086956521738
2020-10-03,15.5,14.095217391304347
2020-10-03,16.0,14.094347826086958
2020-10-03,16.5,14.093043478260869
2020-10-03,17.0,14.090434782608694
2020-10-04,1.0,14.076
2020-10-04,1.5,14.076666666666666
2020-10-04,2.0,14.076
2020-10-04,2.5,14.076666666666666
2020-10-04,3.0,14.077333333333334
2020-10-04,3.5,14.077333333333334
2020-10-04,4.0,14.077333333333334
2020-10-04,4.5,14.078000000000001
2020-10-04,5.0,14.079333333333333
2020-10-04,5.5,14.078666666666667
2020-10-04,6.0,14.078666666666667
2020-10-04,6.5,14.080666666666668
2020-10-04,7.0,14.079333333333333
2020-10-04,7.5,14.079333333333333
2020-10-04,8.0,14.08
2020-10-04,8.5,14.080666666666668
2020-10-04,9.0,14.082666666666666
2020-10-04,9.5,14.081999999999999
2020-10-04,10.0,14.08
2020-10-04,10.5,14.08
2020-10-04,11.0,14.08
2020-10-04,11.5,14.081999999999999
2020-10-04,12.0,14.080666666666668
2020-10-04,12.5,14.081333333333333
2020-10-04,13.0,14.081333333333333
2020-10-04,13.5,14.080666666666668
2020-10-04,14.0,14.080666666666668
2020-10-04,14.5,14.080666666666668
2020-10-04,15.0,14.080666666666668
2020-10-04,15.5,14.080666666666668
2020-10-04,16.0,14.079333333333333
2020-10-04,16.5,14.079333333333333
2020-10-04,17.0,14.078666666666667
2020-10-05,1.0,14.081578947368422
2020-10-05,1.5,14.083684210526314
2020-10-05,2.0,14.07842105263158
2020-10-05,2.5,14.07578947368421
2020-10-05,3.0,14.072631578947368
2020-10-05,3.5,14.073157894736841
2020-10-05,4.0,14.06736842105263
2020-10-05,4.5,14.063684210526315
2020-10-05,5.0,14.058947368421054
2020-10-05,5.5,14.054736842105264
2020-10-05,6.0,14.051578947368421
2020-10-05,6.5,14.049473684210525
2020-10-05,7.0,14.04842105263158
2020-10-05,7.5,14.045789473684211
2020-10-05,8.0,14.046842105263158
2020-10-05,8.5,14.044736842105264
2020-10-05,9.0,14.045263157894738
2020-10-05,9.5,14.043157894736842
2020-10-05,10.0,14.04157894736842
2020-10-05,10.5,14.042105263157895
2020-10-05,11.0,14.041578947368421
2020-10-05,11.5,14.03842105263158
2020-10-05,12.0,14.03736842105263
2020-10-05,12.5,14.035789473684211
2020-10-05,13.0,14.033684210526316
2020-10-05,13.5,14.032105263157895
2020-10-05,14.0,14.028947368421052
2020-10-05,14.5,14.025263157894738
2020-10-05,15.0,14.022105263157895
2020-10-05,15.5,14.018421052631581
2020-10-05,16.0,14.012631578947369
2020-10-05,16.5,14.012631578947369
2020-10-05,17.0,14.005263157894738
2020-10-06,1.0,14.072608695652175
2020-10-06,1.5,14.074347826086955
2020-10-06,2.0,14.074347826086955
2020-10-06,2.5,14.07391304347826
2020-10-06,3.0,14.074782608695653
2020-10-06,3.5,14.073478260869566
2020-10-06,4.0,14.072608695652175
2020-10-06,4.5,14.072608695652175
2020-10-06,5.0,14.072608695652175
2020-10-06,5.5,14.073478260869566
2020-10-06,6.0,14.07217391304348
2020-10-06,6.5,14.071739130434782
2020-10-06,7.0,14.071739130434782
2020-10-06,7.5,14.073478260869566
2020-10-06,8.0,14.071739130434782
2020-10-06,8.5,14.071739130434782
2020-10-06,9.0,14.070869565217391
2020-10-06,9.5,14.070869565217391
2020-10-06,10.0,14.071739130434782
2020-10-06,10.5,14.070434782608697
2020-10-06,11.0,14.07
2020-10-06,11.5,14.067826086956522
2020-10-06,12.0,14.06913043478261
2020-10-06,12.5,14.067826086956522
2020-10-06,13.0,14.064782608695653
2020-10-06,13.5,14.064782608695653
2020-10-06,14.0,14.062608695652173
2020-10-06,14.5,14.061739130434784
2020-10-06,15.0,14.058260869565219
2020-10-06,15.5,14.057391304347826
2020-10-06,16.0,14.049130434782608
2020-10-06,16.5,14.048695652173913
2020-10-06,17.0,14.041739130434781
2020-10-07,1.0,14.032608695652174
2020-10-07,1.5,14.03391304347826
2020-10-07,2.0,14.035217391304348
2020-10-07,2.5,14.029565217391305
2020-10-07,3.0,14.03
2020-10-07,3.5,14.02695652173913
2020-10-07,4.0,14.023043478260869
2020-10-07,4.5,14.023043478260869
2020-10-07,5.0,14.022173913043478
2020-10-07,5.5,14.019565217391303
2020-10-07,6.0,14.01782608695652
2020-10-07,6.5,14.018695652173914
2020-10-07,7.0,14.013478260869565
2020-10-07,7.5,14.012173913043478
2020-10-07,8.0,14.011739130434782
2020-10-07,8.5,14.009130434782607
2020-10-07,9.0,14.009130434782607
2020-10-07,9.5,14.006956521739129
2020-10-07,10.0,14.006086956521738
2020-10-07,10.5,14.004782608695653
2020-10-07,11.0,14.002608695652174
2020-10-07,11.5,14.001304347826085
2020-10-07,12.0,14.0
2020-10-07,12.5,13.999130434782609
2020-10-07,13.0,13.999130434782609
2020-10-07,13.5,13.997826086956522
2020-10-07,14.0,13.997826086956522
2020-10-07,14.5,13.996956521739131
2020-10-07,15.0,13.994347826086956
2020-10-07,15.5,13.993913043478262
2020-10-07,16.0,13.992608695652173
2020-10-07,16.5,13.991739130434782
2020-10-07,17.0,13.990869565217393
2020-10-08,1.0,13.958333333333334
2020-10-08,1.5,13.9625
2020-10-08,2.0,13.96125
2020-10-08,2.5,13.961666666666666
2020-10-08,3.0,13.962083333333332
2020-10-08,3.5,13.961666666666666
2020-10-08,4.0,13.963333333333333
2020-10-08,4.5,13.962083333333334
2020-10-08,5.0,13.959583333333335
2020-10-08,5.5,13.959583333333333
2020-10-08,6.0,13.95875
2020-10-08,6.5,13.958333333333334
2020-10-08,7.0,13.958333333333334
2020-10-08,7.5,13.957916666666668
2020-10-08,8.0,13.959166666666667
2020-10-08,8.5,13.956666666666665
2020-10-08,9.0,13.955833333333333
2020-10-08,9.5,13.953333333333333
2020-10-08,10.0,13.9525
2020-10-08,10.5,13.9525
2020-10-08,11.0,13.95125
2020-10-08,11.5,13.950833333333334
2020-10-08,12.0,13.951666666666666
2020-10-08,12.5,13.949583333333335
2020-10-08,13.0,13.949583333333335
2020-10-08,13.5,13.948333333333332
2020-10-08,14.0,13.9475
2020-10-08,14.5,13.9475
2020-10-08,15.0,13.947083333333333
2020-10-08,15.5,13.945833333333333
2020-10-08,16.0,13.944583333333334
2020-10-08,16.5,13.94625
2020-10-08,17.0,13.940416666666666
2020-10-09,1.0,13.857916666666668
2020-10-09,1.5,13.8575
2020-10-09,2.0,13.858333333333334
2020-10-09,2.5,13.859583333333333
2020-10-09,3.0,13.86125
2020-10-09,3.5,13.862083333333333
2020-10-09,4.0,13.862083333333333
2020-10-09,4.5,13.860416666666666
2020-10-09,5.0,13.862083333333333
2020-10-09,5.5,13.861666666666666
2020-10-09,6.0,13.862083333333333
2020-10-09,6.5,13.862499999999999
2020-10-09,7.0,13.861666666666666
2020-10-09,7.5,13.861666666666666
2020-10-09,8.0,13.86125
2020-10-09,8.5,13.86
2020-10-09,9.0,13.86125
2020-10-09,9.5,13.860833333333334
2020-10-09,10.0,13.861666666666666
2020-10-09,10.5,13.860833333333334
2020-10-09,11.0,13.860833333333334
2020-10-09,11.5,13.86125
2020-10-09,12.0,13.860833333333334
2020-10-09,12.5,13.859583333333333
2020-10-09,13.0,13.859166666666667
2020-10-09,13.5,13.859583333333333
2020-10-09,14.0,13.86
2020-10-09,14.5,13.860833333333334
2020-10-09,15.0,13.859583333333333
2020-10-09,15.5,13.859166666666667
2020-10-09,16.0,13.859583333333333
2020-10-09,16.5,13.859166666666667
2020-10-09,17.0,13.859583333333333
2020-10-10,1.0,13.611666666666666
2020-10-10,1.5,13.615
2020-10-10,2.0,13.615
2020-10-10,2.5,13.615416666666667
2020-10-10,3.0,13.61625
2020-10-10,3.5,13.615833333333333
2020-10-10,4.0,13.615833333333333
2020-10-10,4.5,13.6175
2020-10-10,5.0,13.615
2020-10-10,5.5,13.612916666666665
2020-10-10,6.0,13.613333333333335
2020-10-10,6.5,13.613333333333332
2020-10-10,7.0,13.612499999999999
2020-10-10,7.5,13.61125
2020-10-10,8.0,13.612916666666665
2020-10-10,8.5,13.61125
2020-10-10,9.0,13.60875
2020-10-10,9.5,13.606666666666667
2020-10-10,10.0,13.606250000000001
2020-10-10,10.5,13.606250000000001
2020-10-10,11.0,13.606250000000001
2020-10-10,11.5,13.606250000000001
2020-10-10,12.0,13.606250000000001
2020-10-10,12.5,13.603333333333333
2020-10-10,13.0,13.602083333333333
2020-10-10,13.5,13.6025
2020-10-10,14.0,13.6
2020-10-10,14.5,13.599583333333333
2020-10-10,15.0,13.600833333333334
2020-10-10,15.5,13.6
2020-10-10,16.0,13.597916666666668
2020-10-10,16.5,13.597083333333332
2020-10-10,17.0,13.594583333333333
2020-10-11,1.0,13.415000000000001
2020-10-11,1.5,13.413999999999998
2020-10-11,2.0,13.415000000000001
2020-10-11,2.5,13.4145
2020-10-11,3.0,13.416
2020-10-11,3.5,13.4175
2020-10-11,4.0,13.413999999999998
2020-10-11,4.5,13.413999999999998
2020-10-11,5.0,13.413999999999998
2020-10-11,5.5,13.4145
2020-10-11,6.0,13.413999999999998
2020-10-11,6.5,13.4115
2020-10-11,7.0,13.4125
2020-10-11,7.5,13.410999999999998
2020-10-11,8.0,13.410999999999998
2020-10-11,8.5,13.41
2020-10-11,9.0,13.4095
2020-10-11,9.5,13.4085
2020-10-11,10.0,13.4065
2020-10-11,10.5,13.4055
2020-10-11,11.0,13.4055
2020-10-11,11.5,13.4035
2020-10-11,12.0,13.4025
2020-10-11,12.5,13.4
2020-10-11,13.0,13.4
2020-10-11,13.5,13.398
2020-10-11,14.0,13.3965
2020-10-11,14.5,13.394
2020-10-11,15.0,13.391
2020-10-11,15.5,13.3905
2020-10-11,16.0,13.389
2020-10-11,16.5,13.38
2020-10-11,17.0,13.372
2020-10-12,1.0,13.121500000000001
2020-10-12,1.5,13.120500000000002
2020-10-12,2.0,13.12
2020-10-12,2.5,13.121500000000001
2020-10-12,3.0,13.124500000000001
2020-10-12,3.5,13.126
2020-10-12,4.0,13.123500000000002
2020-10-12,4.5,13.123500000000002
2020-10-12,5.0,13.123
2020-10-12,5.5,13.123
2020-10-12,6.0,13.124
2020-10-12,6.5,13.124
2020-10-12,7.0,13.123
2020-10-12,7.5,13.121500000000001
2020-10-12,8.0,13.123500000000002
2020-10-12,8.5,13.122
2020-10-12,9.0,13.122
2020-10-12,9.5,13.12
2020-10-12,10.0,13.119
2020-10-12,10.5,13.119499999999999
2020-10-12,11.0,13.119499999999999
2020-10-12,11.5,13.116999999999999
2020-10-12,12.0,13.118
2020-10-12,12.5,13.116999999999999
2020-10-12,13.0,13.117500000000001
2020-10-12,13.5,13.116
2020-10-12,14.0,13.116499999999998
2020-10-12,14.5,13.116
2020-10-12,15.0,13.1155
2020-10-12,15.5,13.1155
2020-10-12,16.0,13.114500000000001
2020-10-12,16.5,13.114500000000001
2020-10-12,17.0,13.115
2020-10-13,1.0,12.830416666666666
2020-10-13,1.5,12.832083333333335
2020-10-13,2.0,12.834583333333333
2020-10-13,2.5,12.833333333333334
2020-10-13,3.0,12.834166666666667
2020-10-13,3.5,12.833333333333334
2020-10-13,4.0,12.83375
2020-10-13,4.5,12.832916666666668
2020-10-13,5.0,12.831666666666665
2020-10-13,5.5,12.833333333333334
2020-10-13,6.0,12.830833333333333
2020-10-13,6.5,12.83
2020-10-13,7.0,12.828333333333333
2020-10-13,7.5,12.82625
2020-10-13,8.0,12.82625
2020-10-13,8.5,12.827083333333334
2020-10-13,9.0,12.825416666666667
2020-10-13,9.5,12.82125
2020-10-13,10.0,12.820833333333333
2020-10-13,10.5,12.817916666666667
2020-10-13,11.0,12.819583333333334
2020-10-13,11.5,12.817083333333334
2020-10-13,12.0,12.816249999999998
2020-10-13,12.5,12.814166666666667
2020-10-13,13.0,12.811250000000001
2020-10-13,13.5,12.808333333333332
2020-10-13,14.0,12.805833333333332
2020-10-13,14.5,12.805416666666666
2020-10-13,15.0,12.802083333333334
2020-10-13,15.5,12.802916666666667
2020-10-13,16.0,12.803333333333333
2020-10-13,16.5,12.801666666666668
2020-10-13,17.0,12.800416666666665
2020-10-14,1.0,12.525833333333333
2020-10-14,1.5,12.529583333333333
2020-10-14,2.0,12.530000000000001
2020-10-14,2.5,12.530833333333334
2020-10-14,3.0,12.530833333333334
2020-10-14,3.5,12.53125
2020-10-14,4.0,12.532083333333333
2020-10-14,4.5,12.532083333333333
2020-10-14,5.0,12.532083333333333
2020-10-14,5.5,12.53125
2020-10-14,6.0,12.532916666666667
2020-10-14,6.5,12.532916666666667
2020-10-14,7.0,12.532083333333333
2020-10-14,7.5,12.532916666666667
2020-10-14,8.0,12.53125
2020-10-14,8.5,12.53125
2020-10-14,9.0,12.53125
2020-10-14,9.5,12.530416666666667
2020-10-14,10.0,12.530000000000001
2020-10-14,10.5,12.529166666666667
2020-10-14,11.0,12.528333333333334
2020-10-14,11.5,12.529583333333333
2020-10-14,12.0,12.529583333333333
2020-10-14,12.5,12.52875
2020-10-14,13.0,12.527083333333332
2020-10-14,13.5,12.524166666666666
2020-10-14,14.0,12.524166666666666
2020-10-14,14.5,12.52375
2020-10-14,15.0,12.520416666666668
2020-10-14,15.5,12.519583333333335
2020-10-14,16.0,12.51625
2020-10-14,16.5,12.515833333333333
2020-10-14,17.0,12.51
2020-10-15,1.0,12.255238095238095
2020-10-15,1.5,12.25904761904762
2020-10-15,2.0,12.260476190476192
2020-10-15,2.5,12.261428571428572
2020-10-15,3.0,12.260476190476188
2020-10-15,3.5,12.261904761904763
2020-10-15,4.0,12.261904761904763
2020-10-15,4.5,12.262857142857142
2020-10-15,5.0,12.262380952380951
2020-10-15,5.5,12.261904761904763
2020-10-15,6.0,12.261428571428572
2020-10-15,6.5,12.26
2020-10-15,7.0,12.262380952380951
2020-10-15,7.5,12.262380952380951
2020-10-15,8.0,12.262857142857142
2020-10-15,8.5,12.263333333333332
2020-10-15,9.0,12.262380952380951
2020-10-15,9.5,12.261428571428572
2020-10-15,10.0,12.262380952380951
2020-10-15,10.5,12.260476190476192
2020-10-15,11.0,12.26
2020-10-15,11.5,12.258095238095239
2020-10-15,12.0,12.25904761904762
2020-10-15,12.5,12.256666666666666
2020-10-15,13.0,12.255714285714285
2020-10-15,13.5,12.255714285714285
2020-10-15,14.0,12.253333333333334
2020-10-15,14.5,12.251904761904763
2020-10-15,15.0,12.253333333333334
2020-10-15,15.5,12.251428571428571
2020-10-15,16.0,12.25
2020-10-15,16.5,12.244761904761905
2020-10-15,17.0,12.24047619047619
2020-10-16,1.0,12.071363636363635
2020-10-16,1.5,12.072727272727274
2020-10-16,2.0,12.073636363636364
2020-10-16,2.5,12.075454545454544
2020-10-16,3.0,12.075
2020-10-16,3.5,12.076818181818181
2020-10-16,4.0,12.075909090909091
2020-10-16,4.5,12.075
2020-10-16,5.0,12.074545454545454
2020-10-16,5.5,12.073636363636364
2020-10-16,6.0,12.07318181818182
2020-10-16,6.5,12.072727272727274
2020-10-16,7.0,12.07090909090909
2020-10-16,7.5,12.069545454545453
2020-10-16,8.0,12.070454545454545
2020-10-16,8.5,12.067272727272728
2020-10-16,9.0,12.067727272727273
2020-10-16,9.5,12.06409090909091
2020-10-16,10.0,12.063181818181818
2020-10-16,10.5,12.061818181818182
2020-10-16,11.0,12.06090909090909
2020-10-16,11.5,12.058636363636365
2020-10-16,12.0,12.058181818181817
2020-10-16,12.5,12.05409090909091
2020-10-16,13.0,12.05318181818182
2020-10-16,13.5,12.052272727272726
2020-10-16,14.0,12.052727272727271
2020-10-16,14.5,12.04590909090909
2020-10-16,15.0,12.04090909090909
2020-10-16,15.5,12.035454545454543
2020-10-16,16.0,12.033181818181818
2020-10-16,16.5,12.030000000000001
2020-10-16,17.0,12.02727272727273
2020-10-17,1.0,11.810416666666667
2020-10-17,1.5,11.81
2020-10-17,2.0,11.811666666666667
2020-10-17,2.5,11.811250000000001
2020-10-17,3.0,11.813333333333333
2020-10-17,3.5,11.8125
2020-10-17,4.0,11.812916666666666
2020-10-17,4.5,11.811666666666667
2020-10-17,5.0,11.811250000000001
2020-10-17,5.5,11.811666666666667
2020-10-17,6.0,11.810833333333333
2020-10-17,6.5,11.81
2020-10-17,7.0,11.809166666666668
2020-10-17,7.5,11.8075
2020-10-17,8.0,11.805833333333334
2020-10-17,8.5,11.805
2020-10-17,9.0,11.804583333333333
2020-10-17,9.5,11.802916666666667
2020-10-17,10.0,11.8025
2020-10-17,10.5,11.801250000000001
2020-10-17,11.0,11.800416666666665
2020-10-17,11.5,11.79875
2020-10-17,12.0,11.796666666666667
2020-10-17,12.5,11.792916666666665
2020-10-17,13.0,11.79
2020-10-17,13.5,11.78625
2020-10-17,14.0,11.784583333333332
2020-10-17,14.5,11.784166666666666
2020-10-17,15.0,11.779166666666667
2020-10-17,15.5,11.779583333333333
2020-10-17,16.0,11.772916666666667
2020-10-17,16.5,11.767083333333334
2020-10-17,17.0,11.76375
2020-10-18,1.0,11.33
2020-10-18,1.5,11.328333333333333
2020-10-18,2.0,11.33
2020-10-18,2.5,11.328333333333333
2020-10-18,3.0,11.33
2020-10-18,3.5,11.331666666666665
2020-10-18,4.0,11.330833333333333
2020-10-18,4.5,11.331666666666665
2020-10-18,5.0,11.33
2020-10-18,5.5,11.329166666666666
2020-10-18,6.0,11.329166666666666
2020-10-18,6.5,11.328333333333333
2020-10-18,7.0,11.328333333333333
2020-10-18,7.5,11.328333333333333
2020-10-18,8.0,11.326666666666668
2020-10-18,8.5,11.325833333333334
2020-10-18,9.0,11.3275
2020-10-18,9.5,11.325833333333334
2020-10-18,10.0,11.323333333333332
2020-10-18,10.5,11.3225
2020-10-18,11.0,11.321666666666667
2020-10-18,11.5,11.320833333333333
2020-10-18,12.0,11.319166666666668
2020-10-18,12.5,11.3175
2020-10-18,13.0,11.316666666666668
2020-10-18,13.5,11.316666666666668
2020-10-18,14.0,11.315833333333332
2020-10-18,14.5,11.315
2020-10-18,15.0,11.3125
2020-10-18,15.5,11.313333333333333
2020-10-18,16.0,11.313333333333333
2020-10-18,16.5,11.315
2020-10-18,17.0,11.314166666666667
2020-10-19,1.0,10.806666666666667
2020-10-19,1.5,10.806666666666667
2020-10-19,2.0,10.806111111111111
2020-10-19,2.5,10.80888888888889
2020-10-19,3.0,10.807777777777778
2020-10-19,3.5,10.807777777777778
2020-10-19,4.0,10.80888888888889
2020-10-19,4.5,10.80888888888889
2020-10-19,5.0,10.81
2020-10-19,5.5,10.806666666666667
2020-10-19,6.0,10.805555555555555
2020-10-19,6.5,10.804444444444444
2020-10-19,7.0,10.802777777777777
2020-10-19,7.5,10.802777777777777
2020-10-19,8.0,10.802777777777777
2020-10-19,8.5,10.799444444444445
2020-10-19,9.0,10.80111111111111
2020-10-19,9.5,10.79888888888889
2020-10-19,10.0,10.8
2020-10-19,10.5,10.797777777777778
2020-10-19,11.0,10.798333333333334
2020-10-19,11.5,10.795
2020-10-19,12.0,10.795555555555556
2020-10-19,12.5,10.796666666666667
2020-10-19,13.0,10.797222222222222
2020-10-19,13.5,10.795555555555556
2020-10-19,14.0,10.793888888888889
2020-10-19,14.5,10.794444444444444
2020-10-19,15.0,10.794444444444444
2020-10-19,15.5,10.790555555555555
2020-10-19,16.0,10.787222222222223
2020-10-19,16.5,10.784444444444444
2020-10-19,17.0,10.782777777777778
2020-10-20,1.0,10.343478260869565
2020-10-20,1.5,10.344782608695652
2020-10-20,2.0,10.345217391304347
2020-10-20,2.5,10.348260869565218
2020-10-20,3.0,10.346521739130434
2020-10-20,3.5,10.346521739130434
2020-10-20,4.0,10.344782608695652
2020-10-20,4.5,10.342173913043478
2020-10-20,5.0,10.340434782608696
2020-10-20,5.5,10.339565217391305
2020-10-20,6.0,10.337826086956522
2020-10-20,6.5,10.337391304347825
2020-10-20,7.0,10.338695652173913
2020-10-20,7.5,10.337391304347825
2020-10-20,8.0,10.335217391304349
2020-10-20,8.5,10.331304347826087
2020-10-20,9.0,10.325652173913044
2020-10-20,9.5,10.322608695652175
2020-10-20,10.0,10.318695652173913
2020-10-20,10.5,10.310434782608695
2020-10-20,11.0,10.299565217391304
2020-10-20,11.5,10.290000000000001
2020-10-20,12.0,10.285652173913043
2020-10-20,12.5,10.27608695652174
2020-10-20,13.0,10.26695652173913
2020-10-20,13.5,10.260434782608696
2020-10-20,14.0,10.245217391304347
2020-10-20,14.5,10.227391304347826
2020-10-20,15.0,10.220869565217392
2020-10-20,15.5,10.201739130434783
2020-10-20,16.0,10.179565217391303
2020-10-20,16.5,10.155652173913042
2020-10-20,17.0,10.141739130434782
2020-10-21,1.0,10.202916666666667
2020-10-21,1.5,10.204166666666667
2020-10-21,2.0,10.205416666666666
2020-10-21,2.5,10.205
2020-10-21,3.0,10.200833333333334
2020-10-21,3.5,10.202916666666667
2020-10-21,4.0,10.197916666666666
2020-10-21,4.5,10.195
2020-10-21,5.0,10.191666666666666
2020-10-21,5.5,10.18875
2020-10-21,6.0,10.18625
2020-10-21,6.5,10.1825
2020-10-21,7.0,10.181666666666667
2020-10-21,7.5,10.18125
2020-10-21,8.0,10.175416666666667
2020-10-21,8.5,10.167083333333332
2020-10-21,9.0,10.16375
2020-10-21,9.5,10.16125
2020-10-21,10.0,10.155416666666666
2020-10-21,10.5,10.15125
2020-10-21,11.0,10.147916666666667
2020-10-21,11.5,10.144583333333333
2020-10-21,12.0,10.14
2020-10-21,12.5,10.135833333333332
2020-10-21,13.0,10.13125
2020-10-21,13.5,10.1225
2020-10-21,14.0,10.11375
2020-10-21,14.5,10.098333333333333
2020-10-21,15.0,10.075
2020-10-21,15.5,10.045416666666666
2020-10-21,16.0,10.005833333333333
2020-10-21,16.5,9.945833333333333
2020-10-21,17.0,9.83375
2020-10-22,1.0,10.194166666666666
2020-10-22,1.5,10.192916666666667
2020-10-22,2.0,10.192083333333333
2020-10-22,2.5,10.190833333333332
2020-10-22,3.0,10.190416666666666
2020-10-22,3.5,10.1875
2020-10-22,4.0,10.187083333333332
2020-10-22,4.5,10.1825
2020-10-22,5.0,10.18
2020-10-22,5.5,10.179166666666665
2020-10-22,6.0,10.174166666666666
2020-10-22,6.5,10.1675
2020-10-22,7.0,10.162916666666666
2020-10-22,7.5,10.15625
2020-10-22,8.0,10.14875
2020-10-22,8.5,10.144166666666665
2020-10-22,9.0,10.142083333333334
2020-10-22,9.5,10.136249999999999
2020-10-22,10.0,10.135
2020-10-22,10.5,10.128333333333332
2020-10-22,11.0,10.125416666666666
2020-10-22,11.5,10.120416666666666
2020-10-22,12.0,10.119166666666667
2020-10-22,12.5,10.113333333333333
2020-10-22,13.0,10.109166666666667
2020-10-22,13.5,10.10125
2020-10-22,14.0,10.0875
2020-10-22,14.5,10.069166666666666
2020-10-22,15.0,10.037083333333333
2020-10-22,15.5,9.984166666666667
2020-10-22,16.0,9.895833333333334
2020-10-22,16.5,9.804583333333333
2020-10-22,17.0,9.717916666666666
2020-10-23,1.0,10.098125
2020-10-23,1.5,10.1
2020-10-23,2.0,10.1025
2020-10-23,2.5,10.104375
2020-10-23,3.0,10.105625
2020-10-23,3.5,10.108125
2020-10-23,4.0,10.1075
2020-10-23,4.5,10.108125
2020-10-23,5.0,10.10875
2020-10-23,5.5,10.11125
2020-10-23,6.0,10.10875
2020-10-23,6.5,10.10875
2020-10-23,7.0,10.1075
2020-10-23,7.5,10.10875
2020-10-23,8.0,10.108125
2020-10-23,8.5,10.106875
2020-10-23,9.0,10.106875
2020-10-23,9.5,10.105625
2020-10-23,10.0,10.10625
2020-10-23,10.5,10.105625
2020-10-23,11.0,10.10625
2020-10-23,11.5,10.104375
2020-10-23,12.0,10.104375
2020-10-23,12.5,10.104375
2020-10-23,13.0,10.1025
2020-10-23,13.5,10.104375
2020-10-23,14.0,10.103125
2020-10-23,14.5,10.10125
2020-10-23,15.0,10.100625
2020-10-23,15.5,10.0975
2020-10-23,16.0,10.0875
2020-10-23,16.5,10.079375
2020-10-23,17.0,10.0675
2020-10-24,1.0,9.794545454545455
2020-10-24,1.5,9.799999999999999
2020-10-24,2.0,9.804545454545455
2020-10-24,2.5,9.80181818181818
2020-10-24,3.0,9.80181818181818
2020-10-24,3.5,9.799999999999999
2020-10-24,4.0,9.80181818181818
2020-10-24,4.5,9.803636363636365
2020-10-24,5.0,9.802727272727273
2020-10-24,5.5,9.802727272727273
2020-10-24,6.0,9.805454545454545
2020-10-24,6.5,9.802727272727273
2020-10-24,7.0,9.802727272727273
2020-10-24,7.5,9.803636363636365
2020-10-24,8.0,9.803636363636365
2020-10-24,8.5,9.802727272727273
2020-10-24,9.0,9.80090909090909
2020-10-24,9.5,9.802727272727273
2020-10-24,10.0,9.80181818181818
2020-10-24,10.5,9.80181818181818
2020-10-24,11.0,9.80090909090909
2020-10-24,11.5,9.799090909090909
2020-10-24,12.0,9.796363636363635
2020-10-24,12.5,9.792727272727273
2020-10-24,13.0,9.787272727272727
2020-10-24,13.5,9.785454545454545
2020-10-24,14.0,9.77818181818182
2020-10-24,14.5,9.770909090909091
2020-10-24,15.0,9.770909090909091
2020-10-24,15.5,9.766363636363637
2020-10-24,16.0,9.759090909090908
2020-10-24,16.5,9.752727272727272
2020-10-24,17.0,9.738181818181818
2020-10-25,1.0,9.688125
2020-10-25,1.5,9.688125
2020-10-25,2.0,9.688125
2020-10-25,2.5,9.68875
2020-10-25,3.0,9.688125
2020-10-25,3.5,9.686875
2020-10-25,4.0,9.686875
2020-10-25,4.5,9.68625
2020-10-25,5.0,9.6875
2020-10-25,5.5,9.686875
2020-10-25,6.0,9.68375
2020-10-25,6.5,9.681875
2020-10-25,7.0,9.6825
2020-10-25,7.5,9.683125
2020-10-25,8.0,9.68
2020-10-25,8.5,9.679375
2020-10-25,9.0,9.68
2020-10-25,9.5,9.67625
2020-10-25,10.0,9.67625
2020-10-25,10.5,9.675625
2020-10-25,11.0,9.673125
2020-10-25,11.5,9.6725
2020-10-25,12.0,9.67
2020-10-25,12.5,9.67
2020-10-25,13.0,9.66625
2020-10-25,13.5,9.6575
2020-10-25,14.0,9.646875
2020-10-25,14.5,9.633125
2020-10-25,15.0,9.62125
2020-10-25,15.5,9.60125
2020-10-25,16.0,9.586875000000001
2020-10-25,16.5,9.573125000000001
2020-10-25,17.0,9.566875
